"","ObservedDate","County","State","Count","Year","DOY","FirstiNatReport"
"9716",2021-09-16,"Queens","NY",1,2021,259,"9/5/2019"
"9717",2021-09-15,"Philadelphia","PA",1,2021,258,"11/7/2017"
"9718",2021-09-16,"Schuylkill","PA",1,2021,259,"11/7/2017"
"9719",2021-09-16,"Schuylkill","PA",1,2021,259,"11/7/2017"
"9720",2021-09-02,"Northampton","PA",1,2021,245,"11/7/2017"
"9721",2021-09-16,"Kings","NY",1,2021,259,"9/5/2019"
"9722",2021-09-16,"Schuylkill","PA",1,2021,259,"11/7/2017"
"9723",2021-09-16,"Salem","NJ",1,2021,259,"7/18/2021"
"9724",2021-09-16,"Schuylkill","PA",1,2021,259,"11/7/2017"
"9725",2021-09-16,"Schuylkill","PA",1,2021,259,"11/7/2017"
"9726",2021-09-16,"Ocean","NJ",1,2021,259,"7/18/2021"
"9727",2021-09-11,"Hudson","NJ",1,2021,254,"7/18/2021"
"9728",2021-09-16,"Camden","NJ",1,2021,259,"7/18/2021"
"9729",2021-09-14,"NY","NY",1,2021,257,"9/5/2019"
"9730",2021-09-15,"NY","NY",1,2021,258,"9/5/2019"
"9731",2021-09-16,"NY","NY",1,2021,259,"9/5/2019"
"9732",2021-09-16,"Allegheny","PA",1,2021,259,"11/7/2017"
"9733",2021-09-16,"Harford","Maryland",1,2021,259,NA
"9734",2021-09-16,"Kings","NY",1,2021,259,"9/5/2019"
"9735",2021-09-16,"NY","NY",1,2021,259,"9/5/2019"
"9736",2021-09-16,"Dauphin","PA",1,2021,259,"11/7/2017"
"9737",2021-09-16,"Dauphin","PA",1,2021,259,"11/7/2017"
"9738",2021-09-16,"Morris","NJ",1,2021,259,"7/18/2021"
"9739",2021-09-16,"Morris","NJ",1,2021,259,"7/18/2021"
"9740",2021-09-16,"Morris","NJ",1,2021,259,"7/18/2021"
"9741",2021-09-16,"Morris","NJ",1,2021,259,"7/18/2021"
"9742",2021-09-16,"Morris","NJ",1,2021,259,"7/18/2021"
"9743",2021-09-16,"Morris","NJ",1,2021,259,"7/18/2021"
"9744",2021-09-16,"Morris","NJ",1,2021,259,"7/18/2021"
"9745",2021-09-16,"Morris","NJ",1,2021,259,"7/18/2021"
"9746",2021-09-16,"Morris","NJ",1,2021,259,"7/18/2021"
"9747",2021-09-16,"Morris","NJ",1,2021,259,"7/18/2021"
"9748",2021-09-16,"Morris","NJ",1,2021,259,"7/18/2021"
"9749",2021-09-08,"NY","NY",1,2021,251,"9/5/2019"
"9750",2021-09-16,"Richmond","NY",1,2021,259,"9/5/2019"
"9751",2021-09-16,"NY","NY",1,2021,259,"9/5/2019"
"9752",2021-09-16,"New Castle","Delaware",1,2021,259,NA
"9753",2021-09-16,"Middlesex","NJ",1,2021,259,"7/18/2021"
"9754",2021-09-16,"NY","NY",1,2021,259,"9/5/2019"
"9755",2021-09-16,"Morris","NJ",1,2021,259,"7/18/2021"
"9756",2021-09-12,"Somerset","NJ",1,2021,255,"7/18/2021"
"9757",2021-09-16,"NY","NY",1,2021,259,"9/5/2019"
"9758",2021-09-16,"NY","NY",1,2021,259,"9/5/2019"
"9759",2021-09-16,"NY","NY",1,2021,259,"9/5/2019"
"9760",2021-08-25,"Somerset","NJ",1,2021,237,"7/18/2021"
"9761",2021-09-16,"New Castle","Delaware",1,2021,259,NA
"9762",2021-09-16,"Dauphin","PA",1,2021,259,"11/7/2017"
"9763",2021-09-16,"Somerset","NJ",1,2021,259,"7/18/2021"
"9764",2021-09-16,"Monmouth","NJ",1,2021,259,"7/18/2021"
"9765",2021-09-15,"NY","NY",1,2021,258,"9/5/2019"
"9766",2021-09-16,"Union","NJ",1,2021,259,"7/18/2021"
"9767",2021-09-16,"NY","NY",1,2021,259,"9/5/2019"
"9768",2021-09-16,"Philadelphia","PA",1,2021,259,"11/7/2017"
"9769",2021-09-09,"Monroe","PA",1,2021,252,"11/7/2017"
"9770",2021-09-16,"Schuylkill","PA",1,2021,259,"11/7/2017"
"9771",2021-09-16,"Schuylkill","PA",1,2021,259,"11/7/2017"
"9772",2021-09-16,"Middlesex","NJ",1,2021,259,"7/18/2021"
"9773",2021-09-16,"Morris","NJ",1,2021,259,"7/18/2021"
"9774",2021-09-16,"Morris","NJ",1,2021,259,"7/18/2021"
"9775",2021-09-16,"Dauphin","PA",1,2021,259,"11/7/2017"
"9776",2021-09-15,"Queens","NY",1,2021,258,"9/5/2019"
"9777",2021-09-11,"Essex","NJ",1,2021,254,"7/18/2021"
"9778",2021-09-14,"Gloucester","NJ",1,2021,257,"7/18/2021"
"9779",2021-09-16,"Dauphin","PA",1,2021,259,"11/7/2017"
"9780",2021-09-10,"Monroe","PA",1,2021,253,"11/7/2017"
"9781",2021-09-14,"Delaware","PA",1,2021,257,"11/7/2017"
"9782",2021-09-14,"Monroe","PA",1,2021,257,"11/7/2017"
"9783",2021-09-16,"Philadelphia","PA",1,2021,259,"11/7/2017"
"9784",2021-09-15,"New Castle","Delaware",1,2021,258,NA
"9785",2021-09-15,"Morris","NJ",1,2021,258,"7/18/2021"
"9786",2021-09-15,"Morris","NJ",1,2021,258,"7/18/2021"
"9787",2021-09-17,"Queens","NY",1,2021,260,"9/5/2019"
"9788",2021-09-14,"Morris","NJ",1,2021,257,"7/18/2021"
"9789",2021-09-16,"Dauphin","PA",1,2021,259,"11/7/2017"
"9790",2021-09-17,"Philadelphia","PA",1,2021,260,"11/7/2017"
"9791",2021-09-17,"Dauphin","PA",1,2021,260,"11/7/2017"
"9792",2021-09-14,"NY","NY",1,2021,257,"9/5/2019"
"9793",2021-09-17,"Allegheny","PA",1,2021,260,"11/7/2017"
"9794",2021-09-17,"Hudson","NJ",1,2021,260,"7/18/2021"
"9795",2021-09-17,"York","PA",1,2021,260,"11/7/2017"
"9796",2021-09-17,"Monmouth","NJ",1,2021,260,"7/18/2021"
"9797",2021-09-17,"Frederick","Virginia",1,2021,260,NA
"9798",2021-09-17,"Bronx","NY",1,2021,260,"9/5/2019"
"9799",2021-09-17,"Allegheny","PA",1,2021,260,"11/7/2017"
"9800",2021-08-19,"Monmouth","NJ",1,2021,231,"7/18/2021"
"9801",2021-09-17,"Burlington","NJ",1,2021,260,"7/18/2021"
"9802",2021-09-17,"NY","NY",1,2021,260,"9/5/2019"
"9803",2021-09-17,"New Castle","Delaware",1,2021,260,NA
"9804",2021-09-17,"Monmouth","NJ",1,2021,260,"7/18/2021"
"9805",2021-09-17,"Monmouth","NJ",1,2021,260,"7/18/2021"
"9806",2021-09-16,"Allegheny","PA",1,2021,259,"11/7/2017"
"9807",2021-09-17,"Berks","PA",1,2021,260,"11/7/2017"
"9808",2021-09-17,"Philadelphia","PA",1,2021,260,"11/7/2017"
"9809",2021-09-17,"Berks","PA",1,2021,260,"11/7/2017"
"9810",2021-09-17,"Frederick","Virginia",1,2021,260,NA
"9811",2021-09-17,"NY","NY",1,2021,260,"9/5/2019"
"9812",2021-09-17,"NY","NY",1,2021,260,"9/5/2019"
"9813",2021-09-17,"Lancaster","PA",1,2021,260,"11/7/2017"
"9814",2021-06-23,"Burlington","NJ",1,2021,174,"7/18/2021"
"9815",2021-09-17,"Frederick","Virginia",1,2021,260,NA
"9816",2021-06-10,"Burlington","NJ",1,2021,161,"7/18/2021"
"9817",2021-09-17,"New Castle","Delaware",1,2021,260,NA
"9818",2021-07-03,"Mercer","NJ",1,2021,184,"7/18/2021"
"9819",2021-09-17,"Hudson","NJ",1,2021,260,"7/18/2021"
"9820",2021-09-17,"Kings","NY",1,2021,260,"9/5/2019"
"9821",2021-09-17,"Morris","NJ",1,2021,260,"7/18/2021"
"9822",2021-09-17,"Washington","Maryland",1,2021,260,NA
"9823",2021-09-17,"Delaware","PA",1,2021,260,"11/7/2017"
"9824",2021-09-17,"NY","NY",1,2021,260,"9/5/2019"
"9825",2021-09-14,"Berks","PA",1,2021,257,"11/7/2017"
"9826",2021-09-17,"York","PA",1,2021,260,"11/7/2017"
"9827",2021-09-17,"Bronx","NY",1,2021,260,"9/5/2019"
"9828",2021-09-17,"Allegheny","PA",1,2021,260,"11/7/2017"
"9829",2021-09-17,"Morris","NJ",1,2021,260,"7/18/2021"
"9830",2021-09-17,"NY","NY",1,2021,260,"9/5/2019"
"9831",2021-09-17,"Kings","NY",1,2021,260,"9/5/2019"
"9832",2021-09-17,"Monroe","PA",1,2021,260,"11/7/2017"
"9833",2021-09-17,"Union","NJ",1,2021,260,"7/18/2021"
"9834",2021-09-17,"Harford","Maryland",1,2021,260,NA
"9835",2021-09-16,"Ocean","NJ",1,2021,259,"7/18/2021"
"9836",2021-09-16,"Pike","PA",1,2021,259,"11/7/2017"
"9837",2021-09-17,"Dauphin","PA",1,2021,260,"11/7/2017"
"9838",2021-09-15,"Berks","PA",1,2021,258,"11/7/2017"
"9839",2021-09-17,"Philadelphia","PA",1,2021,260,"11/7/2017"
"9840",2021-09-16,"Philadelphia","PA",1,2021,259,"11/7/2017"
"9841",2021-09-17,"Kings","NY",1,2021,260,"9/5/2019"
"9842",2021-09-18,"Northampton","PA",1,2021,261,"11/7/2017"
"9843",2021-09-18,"Somerset","NJ",1,2021,261,"7/18/2021"
"9844",2021-09-18,"Queens","NY",1,2021,261,"9/5/2019"
"9845",2021-09-18,"Winchester","Virginia",1,2021,261,NA
"9846",2021-09-18,"Kings","NY",1,2021,261,"9/5/2019"
"9847",2021-09-18,"Hunterdon","NJ",1,2021,261,"7/18/2021"
"9848",2021-09-18,"New Castle","Delaware",1,2021,261,NA
"9849",2021-09-18,"New Castle","Delaware",1,2021,261,NA
"9850",2021-09-18,"Bucks","PA",1,2021,261,"11/7/2017"
"9851",2021-09-18,"Bucks","PA",1,2021,261,"11/7/2017"
"9852",2021-09-18,"Philadelphia","PA",1,2021,261,"11/7/2017"
"9853",2021-09-11,"Union","NJ",1,2021,254,"7/18/2021"
"9854",2021-09-15,"Richmond","NY",1,2021,258,"9/5/2019"
"9855",2021-09-18,"Essex","NJ",1,2021,261,"7/18/2021"
"9856",2021-09-18,"Somerset","NJ",1,2021,261,"7/18/2021"
"9857",2021-09-18,"Burlington","NJ",1,2021,261,"7/18/2021"
"9858",2021-09-18,"Dauphin","PA",1,2021,261,"11/7/2017"
"9859",2021-09-18,"Dauphin","PA",1,2021,261,"11/7/2017"
"9860",2021-09-18,"Gloucester","NJ",1,2021,261,"7/18/2021"
"9861",2021-09-18,"Dauphin","PA",1,2021,261,"11/7/2017"
"9862",2021-09-18,"Somerset","NJ",1,2021,261,"7/18/2021"
"9863",2021-09-18,"York","PA",1,2021,261,"11/7/2017"
"9864",2021-09-18,"Montgomery","PA",1,2021,261,"11/7/2017"
"9865",2021-09-18,"NY","NY",1,2021,261,"9/5/2019"
"9866",2021-09-10,"Richmond","NY",1,2021,253,"9/5/2019"
"9867",2021-09-18,"Gloucester","NJ",1,2021,261,"7/18/2021"
"9868",2021-09-18,"NY","NY",1,2021,261,"9/5/2019"
"9869",2021-09-18,"Harford","Maryland",1,2021,261,NA
"9870",2021-09-18,"New Castle","Delaware",1,2021,261,NA
"9871",2021-09-18,"Dauphin","PA",1,2021,261,"11/7/2017"
"9872",2021-09-18,"Cumberland","PA",1,2021,261,"11/7/2017"
"9873",2021-09-18,"Philadelphia","PA",1,2021,261,"11/7/2017"
"9874",2021-08-22,"Camden","NJ",1,2021,234,"7/18/2021"
"9875",2021-09-18,"Philadelphia","PA",1,2021,261,"11/7/2017"
"9876",2021-09-16,"NY","NY",1,2021,259,"9/5/2019"
"9877",2021-08-31,"Somerset","NJ",1,2021,243,"7/18/2021"
"9878",2021-09-18,"Morris","NJ",1,2021,261,"7/18/2021"
"9879",2021-09-18,"York","PA",1,2021,261,"11/7/2017"
"9880",2021-09-18,"York","PA",1,2021,261,"11/7/2017"
"9881",2021-09-18,"NY","NY",1,2021,261,"9/5/2019"
"9882",2021-09-18,"Dauphin","PA",1,2021,261,"11/7/2017"
"9883",2021-09-17,"Perry","PA",1,2021,260,"11/7/2017"
"9884",2021-09-18,"Dauphin","PA",1,2021,261,"11/7/2017"
"9885",2021-09-18,"Morris","NJ",1,2021,261,"7/18/2021"
"9886",2021-09-18,"Kings","NY",1,2021,261,"9/5/2019"
"9887",2021-09-18,"Cape May","NJ",1,2021,261,"7/18/2021"
"9888",2021-09-18,"York","PA",1,2021,261,"11/7/2017"
"9889",2021-09-18,"Monmouth","NJ",1,2021,261,"7/18/2021"
"9890",2021-09-17,"NY","NY",1,2021,260,"9/5/2019"
"9891",2021-09-18,"New Castle","Delaware",1,2021,261,NA
"9892",2021-09-16,"Schuylkill","PA",1,2021,259,"11/7/2017"
"9893",2021-09-18,"NY","NY",1,2021,261,"9/5/2019"
"9894",2021-09-18,"Burlington","NJ",1,2021,261,"7/18/2021"
"9895",2021-09-18,"Dauphin","PA",1,2021,261,"11/7/2017"
"9896",2021-09-18,"NY","NY",1,2021,261,"9/5/2019"
"9897",2021-09-18,"NY","NY",1,2021,261,"9/5/2019"
"9898",2021-09-18,"NY","NY",1,2021,261,"9/5/2019"
"9899",2021-09-18,"NY","NY",1,2021,261,"9/5/2019"
"9900",2021-09-18,"Allegheny","PA",1,2021,261,"11/7/2017"
"9901",2021-09-18,"Hudson","NJ",1,2021,261,"7/18/2021"
"9902",2021-09-18,"Salem","NJ",1,2021,261,"7/18/2021"
"9903",2021-09-18,"Kings","NY",1,2021,261,"9/5/2019"
"9904",2021-09-18,"NY","NY",1,2021,261,"9/5/2019"
"9905",2021-09-18,"Warren","NJ",1,2021,261,"7/18/2021"
"9906",2021-09-18,"Chester","PA",1,2021,261,"11/7/2017"
"9907",2021-09-11,"Richmond","NY",1,2021,254,"9/5/2019"
"9908",2021-09-18,"Morris","NJ",1,2021,261,"7/18/2021"
"9909",2021-09-15,"Middlesex","NJ",1,2021,258,"7/18/2021"
"9910",2021-09-12,"Bucks","PA",1,2021,255,"11/7/2017"
"9911",2021-08-21,"Mercer","NJ",1,2021,233,"7/18/2021"
"9912",2021-09-18,"Richmond","NY",1,2021,261,"9/5/2019"
"9913",2021-09-18,"Middlesex","NJ",1,2021,261,"7/18/2021"
"9914",2021-09-16,"Berks","PA",1,2021,259,"11/7/2017"
"9915",2021-07-17,"Middlesex","NJ",1,2021,198,"7/18/2021"
"9916",2021-09-18,"Burlington","NJ",1,2021,261,"7/18/2021"
"9917",2017-01-24,"Berks","PA",1,2017,24,"11/7/2017"
"9918",2017-01-24,"Berks","PA",1,2017,24,"11/7/2017"
"9919",2021-07-15,"Winchester","Virginia",1,2021,196,NA
"9920",2021-09-16,"Schuylkill","PA",1,2021,259,"11/7/2017"
"9921",2021-09-19,"Philadelphia","PA",1,2021,262,"11/7/2017"
"9922",2021-09-19,"NY","NY",1,2021,262,"9/5/2019"
"9923",2021-09-19,"Cecil","Maryland",1,2021,262,NA
"9924",2021-09-18,"Philadelphia","PA",1,2021,261,"11/7/2017"
"9925",2021-09-19,"Harford","Maryland",1,2021,262,NA
"9926",2021-09-19,"Philadelphia","PA",1,2021,262,"11/7/2017"
"9927",2021-09-19,"Allegheny","PA",1,2021,262,"11/7/2017"
"9928",2021-09-19,"Kings","NY",1,2021,262,"9/5/2019"
"9929",2021-09-19,"Queens","NY",1,2021,262,"9/5/2019"
"9930",2021-09-19,"NY","NY",1,2021,262,"9/5/2019"
"9931",2021-09-19,"NY","NY",1,2021,262,"9/5/2019"
"9932",2021-09-19,"NY","NY",1,2021,262,"9/5/2019"
"9933",2021-09-19,"Dauphin","PA",1,2021,262,"11/7/2017"
"9934",2021-09-19,"Harford","Maryland",1,2021,262,NA
"9935",2021-09-19,"Mercer","NJ",1,2021,262,"7/18/2021"
"9936",2021-09-19,"Atlantic","NJ",1,2021,262,"7/18/2021"
"9937",2021-09-19,"Cecil","Maryland",1,2021,262,NA
"9938",2021-09-18,"NY","NY",1,2021,261,"9/5/2019"
"9939",2021-09-19,"Harford","Maryland",1,2021,262,NA
"9940",2021-09-19,"Mercer","NJ",1,2021,262,"7/18/2021"
"9941",2021-09-18,"Kings","NY",1,2021,261,"9/5/2019"
"9942",2021-09-11,"NY","NY",1,2021,254,"9/5/2019"
"9943",2021-09-19,"Camden","NJ",1,2021,262,"7/18/2021"
"9944",2021-09-19,"Essex","NJ",1,2021,262,"7/18/2021"
"9945",2021-09-19,"Allegheny","PA",1,2021,262,"11/7/2017"
"9946",2021-09-14,"Kings","NY",1,2021,257,"9/5/2019"
"9947",2021-09-19,"Somerset","NJ",1,2021,262,"7/18/2021"
"9948",2021-09-16,"Middlesex","NJ",1,2021,259,"7/18/2021"
"9949",2021-09-19,"Warren","NJ",1,2021,262,"7/18/2021"
"9950",2021-09-19,"NY","NY",1,2021,262,"9/5/2019"
"9951",2021-09-19,"Morris","NJ",1,2021,262,"7/18/2021"
"9952",2021-09-18,"New Castle","Delaware",1,2021,261,NA
"9953",2021-09-19,"NY","NY",1,2021,262,"9/5/2019"
"9954",2021-09-19,"Philadelphia","PA",1,2021,262,"11/7/2017"
"9955",2021-09-19,"NY","NY",1,2021,262,"9/5/2019"
"9956",2021-09-19,"York","PA",1,2021,262,"11/7/2017"
"9957",2021-09-18,"NY","NY",1,2021,261,"9/5/2019"
"9958",2021-09-19,"NY","NY",1,2021,262,"9/5/2019"
"9959",2021-09-19,"Middlesex","NJ",1,2021,262,"7/18/2021"
"9960",2021-09-19,"NY","NY",1,2021,262,"9/5/2019"
"9961",2021-09-19,"Hudson","NJ",1,2021,262,"7/18/2021"
"9962",2021-09-19,"NY","NY",1,2021,262,"9/5/2019"
"9963",2021-09-19,"Winchester","Virginia",1,2021,262,NA
"9964",2021-09-17,"Berks","PA",1,2021,260,"11/7/2017"
"9965",2021-09-19,"Essex","NJ",1,2021,262,"7/18/2021"
"9966",2021-09-17,"Berks","PA",1,2021,260,"11/7/2017"
"9967",2021-09-18,"Morris","NJ",1,2021,261,"7/18/2021"
"9968",2021-09-18,"Morris","NJ",1,2021,261,"7/18/2021"
"9969",2021-09-18,"Morris","NJ",1,2021,261,"7/18/2021"
"9970",2021-09-20,"Kings","NY",1,2021,263,"9/5/2019"
"9971",2021-09-20,"NY","NY",1,2021,263,"9/5/2019"
"9972",2021-08-18,"Somerset","NJ",1,2021,230,"7/18/2021"
"9973",2021-08-18,"Somerset","NJ",1,2021,230,"7/18/2021"
"9974",2021-08-16,"Somerset","NJ",1,2021,228,"7/18/2021"
"9975",2021-09-19,"Bergen","NJ",1,2021,262,"7/18/2021"
"9976",2021-09-18,"Richmond","NY",1,2021,261,"9/5/2019"
"9977",2021-09-20,"Philadelphia","PA",1,2021,263,"11/7/2017"
"9978",2021-09-15,"Pike","PA",1,2021,258,"11/7/2017"
"9979",2021-09-20,"Lehigh","PA",1,2021,263,"11/7/2017"
"9980",2021-09-20,"Delaware","PA",1,2021,263,"11/7/2017"
"9981",2021-09-20,"Kings","NY",1,2021,263,"9/5/2019"
"9982",2021-09-20,"Burlington","NJ",1,2021,263,"7/18/2021"
"9983",2021-09-20,"Richmond","NY",1,2021,263,"9/5/2019"
"9984",2021-09-16,"Camden","NJ",1,2021,259,"7/18/2021"
"9985",2021-09-20,"Delaware","PA",1,2021,263,"11/7/2017"
"9986",2021-09-20,"Union","NJ",1,2021,263,"7/18/2021"
"9987",2021-09-20,"NY","NY",1,2021,263,"9/5/2019"
"9988",2021-09-20,"Middlesex","NJ",1,2021,263,"7/18/2021"
"9989",2021-09-18,"Ocean","NJ",1,2021,261,"7/18/2021"
"9990",2021-09-13,"NY","NY",1,2021,256,"9/5/2019"
"9991",2021-09-18,"Kings","NY",1,2021,261,"9/5/2019"
"9992",2021-08-31,"Richmond","NY",1,2021,243,"9/5/2019"
"9993",2021-09-20,"Cecil","Maryland",1,2021,263,NA
"9994",2021-09-19,"Kings","NY",1,2021,262,"9/5/2019"
"9995",2021-08-26,"Kings","NY",1,2021,238,"9/5/2019"
"9996",2021-09-20,"Frederick","Virginia",1,2021,263,NA
"9997",2021-09-20,"Kings","NY",1,2021,263,"9/5/2019"
"9998",2021-09-20,"NY","NY",1,2021,263,"9/5/2019"
"9999",2021-09-12,"NY","NY",1,2021,255,"9/5/2019"
"10000",2021-09-20,"NY","NY",1,2021,263,"9/5/2019"
"10001",2021-09-19,"Nassau","NY",1,2021,262,"9/5/2019"
"10002",2021-09-20,"Morris","NJ",1,2021,263,"7/18/2021"
"10003",2021-09-20,"NY","NY",1,2021,263,"9/5/2019"
"10004",2021-09-19,"Allegheny","PA",1,2021,262,"11/7/2017"
"10005",2021-09-20,"Philadelphia","PA",1,2021,263,"11/7/2017"
"10006",2021-09-20,"Philadelphia","PA",1,2021,263,"11/7/2017"
"10007",2021-09-20,"Philadelphia","PA",1,2021,263,"11/7/2017"
"10008",2021-09-20,"Philadelphia","PA",1,2021,263,"11/7/2017"
"10009",2021-09-20,"NY","NY",1,2021,263,"9/5/2019"
"10010",2021-09-19,"NY","NY",1,2021,262,"9/5/2019"
"10011",2021-09-19,"Gloucester","NJ",1,2021,262,"7/18/2021"
"10012",2021-09-20,"Union","NJ",1,2021,263,"7/18/2021"
"10013",2021-09-17,"Kings","NY",1,2021,260,"9/5/2019"
"10014",2021-09-21,"Allegheny","PA",1,2021,264,"11/7/2017"
"10015",2021-09-21,"Kings","NY",1,2021,264,"9/5/2019"
"10016",2021-09-21,"NY","NY",1,2021,264,"9/5/2019"
"10017",2021-09-18,"Allegheny","PA",1,2021,261,"11/7/2017"
"10018",2021-09-18,"Frederick","Virginia",1,2021,261,NA
"10019",2021-09-21,"Middlesex","NJ",1,2021,264,"7/18/2021"
"10020",2021-09-21,"NY","NY",1,2021,264,"9/5/2019"
"10021",2021-09-21,"Morris","NJ",1,2021,264,"7/18/2021"
"10022",2021-09-21,"Essex","NJ",1,2021,264,"7/18/2021"
"10023",2021-09-21,"Essex","NJ",1,2021,264,"7/18/2021"
"10024",2021-09-21,"New Castle","Delaware",1,2021,264,NA
"10025",2021-09-21,"NY","NY",1,2021,264,"9/5/2019"
"10026",2021-09-21,"Kings","NY",1,2021,264,"9/5/2019"
"10027",2021-09-21,"Morris","NJ",1,2021,264,"7/18/2021"
"10028",2021-09-21,"Harford","Maryland",1,2021,264,NA
"10029",2021-09-21,"NY","NY",1,2021,264,"9/5/2019"
"10030",2021-09-17,"Hudson","NJ",1,2021,260,"7/18/2021"
"10031",2021-09-21,"Philadelphia","PA",1,2021,264,"11/7/2017"
"10032",2021-09-21,"Essex","NJ",1,2021,264,"7/18/2021"
"10033",2021-09-21,"Essex","NJ",1,2021,264,"7/18/2021"
"10034",2021-09-21,"Mercer","NJ",1,2021,264,"7/18/2021"
"10035",2021-09-21,"NY","NY",1,2021,264,"9/5/2019"
"10036",2021-09-21,"Morris","NJ",1,2021,264,"7/18/2021"
"10037",2021-09-21,"NY","NY",1,2021,264,"9/5/2019"
"10038",2021-09-21,"NY","NY",1,2021,264,"9/5/2019"
"10039",2021-09-21,"NY","NY",1,2021,264,"9/5/2019"
"10040",2021-09-21,"Essex","NJ",1,2021,264,"7/18/2021"
"10041",2021-09-21,"Essex","NJ",1,2021,264,"7/18/2021"
"10042",2021-09-21,"Allegheny","PA",1,2021,264,"11/7/2017"
"10043",2021-09-21,"Perry","PA",1,2021,264,"11/7/2017"
"10044",2021-09-21,"Morris","NJ",1,2021,264,"7/18/2021"
"10045",2021-09-18,"Essex","NJ",1,2021,261,"7/18/2021"
"10046",2021-09-21,"Middlesex","NJ",1,2021,264,"7/18/2021"
"10047",2021-09-21,"Richmond","NY",1,2021,264,"9/5/2019"
"10048",2021-09-20,"NY","NY",1,2021,263,"9/5/2019"
"10049",2021-09-20,"Mercer","NJ",1,2021,263,"7/18/2021"
"10050",2021-09-12,"Essex","NJ",1,2021,255,"7/18/2021"
"10051",2021-09-21,"Morris","NJ",1,2021,264,"7/18/2021"
"10052",2021-09-07,"Richmond","NY",1,2021,250,"9/5/2019"
"10053",2021-09-18,"Lancaster","PA",1,2021,261,"11/7/2017"
"10054",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10055",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10056",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10057",2021-09-22,"Lancaster","PA",1,2021,265,"11/7/2017"
"10058",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10059",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10060",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10061",2021-09-22,"Essex","NJ",1,2021,265,"7/18/2021"
"10062",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10063",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10064",2021-09-22,"Middlesex","NJ",1,2021,265,"7/18/2021"
"10065",2021-09-22,"Middlesex","NJ",1,2021,265,"7/18/2021"
"10066",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10067",2021-09-12,"Morris","NJ",1,2021,255,"7/18/2021"
"10068",2021-09-12,"Morris","NJ",1,2021,255,"7/18/2021"
"10069",2021-09-12,"Morris","NJ",1,2021,255,"7/18/2021"
"10070",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10071",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10072",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10073",2019-07-27,"Lehigh","PA",1,2019,208,"11/7/2017"
"10074",2021-09-22,"Essex","NJ",1,2021,265,"7/18/2021"
"10075",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10076",2021-09-22,"Burlington","NJ",1,2021,265,"7/18/2021"
"10077",2021-09-18,"NY","NY",1,2021,261,"9/5/2019"
"10078",2021-09-22,"Allegheny","PA",1,2021,265,"11/7/2017"
"10079",2021-09-15,"Bucks","PA",1,2021,258,"11/7/2017"
"10080",2021-09-22,"Essex","NJ",1,2021,265,"7/18/2021"
"10081",2021-09-13,"NY","NY",1,2021,256,"9/5/2019"
"10082",2021-09-22,"Essex","NJ",1,2021,265,"7/18/2021"
"10083",2021-09-22,"Kings","NY",1,2021,265,"9/5/2019"
"10084",2021-09-22,"Monmouth","NJ",1,2021,265,"7/18/2021"
"10085",2021-09-22,"Camden","NJ",1,2021,265,"7/18/2021"
"10086",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10087",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10088",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10089",2021-09-22,"Camden","NJ",1,2021,265,"7/18/2021"
"10090",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10091",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10092",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10093",2021-09-22,"Essex","NJ",1,2021,265,"7/18/2021"
"10094",2021-09-22,"NY","NY",1,2021,265,"9/5/2019"
"10095",2021-09-21,"NY","NY",1,2021,264,"9/5/2019"
"10096",2021-09-22,"Atlantic","NJ",1,2021,265,"7/18/2021"
"10097",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10098",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10099",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10100",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10101",2021-09-22,"Somerset","NJ",1,2021,265,"7/18/2021"
"10102",2021-09-22,"Middlesex","NJ",1,2021,265,"7/18/2021"
"10103",2021-09-15,"Essex","NJ",1,2021,258,"7/18/2021"
"10104",2021-09-22,"Kings","NY",1,2021,265,"9/5/2019"
"10105",2021-09-22,"NY","NY",1,2021,265,"9/5/2019"
"10106",2021-09-22,"NY","NY",1,2021,265,"9/5/2019"
